	doi	pmid	pmcid	id
4486	10.26355/eurrev_201808_15645	30070341		MED30070341
4487	10.1080/15384101.2019.1669389	31544583	PMC6816365	MED31544583
4488	10.1159/000492096	30048971		MED30048971
4489	10.3892/or.2018.6624	30106442		MED30106442
4490	10.1007/s00404-020-05471-z	32112181		MED32112181
4491	10.1039/c8cp02829j	30113613		MED30113613
4492	10.2105/ajph.2018.304346	29995474		MED29995474
4493	10.1159/000491979	30041196		MED30041196
4494	10.1515/med-2019-0083	31572805	PMC6749725	MED31572805
4495	10.1016/j.biopha.2018.07.142	30075370		MED30075370
4496	10.1016/j.neulet.2018.07.040	30075285		MED30075285
4497	10.1177/1758835919874651	31579114	PMC6759708	MED31579114
4498	10.1016/j.fsi.2018.07.054	30064019		MED30064019
4499	10.1186/s13104-019-4624-2	31521197	PMC6744681	MED31521197
4500	10.1016/j.jclinane.2019.03.004	30852325		MED30852325
4501	10.17245/jdapm.2020.20.1.1	32158954	PMC7054067	MED32158954
4502	10.1155/2019/1857086	31641422	PMC6770344	MED31641422
4503	10.1080/00918369.2018.1495978	30052498		MED30052498
4504	10.1177/0962280216680651	29984638		MED29984638
4505	10.1039/c9ra05572j	35529648	PMC9071234	MED35529648
4506	10.1159/000492089	30048990		MED30048990
4507	10.3390/cells10061325	34073530	PMC8226579	MED34073530
4508	10.1016/j.biopha.2018.07.141	30119250		MED30119250
4509	10.3889/oamjms.2019.767	31850131	PMC6910796	MED31850131
4510	10.1089/cbr.2017.2432	30048163		MED30048163
4511	10.1097/cmr.0000000000000684	32590415		MED32590415
4512	10.4097/kja.20227	32460464	PMC7403117	MED32460464
4513	10.3389/fimmu.2021.656242	34122411	PMC8195338	MED34122411
4514	10.1159/000491963	30036882		MED30036882
4515	10.1080/21691401.2018.1489826	30032652		MED30032652
4516	10.1159/000491741	30016773		MED30016773
4517	10.1039/c9ra00163h	35530493	PMC9071075	MED35530493
4518	10.1016/j.ebiom.2019.09.012	31530503	PMC6838411	MED31530503
4519		30261568		MED30261568
4520	10.1007/s11103-018-0755-4	30051252		MED30051252
4521	10.1177/1535370219876540	31514541	PMC6802152	MED31514541
4522	10.12659/msm.916635	31492830	PMC6752110	MED31492830
4523	10.2147/ott.s215012	31571906	PMC6750881	MED31571906
4524	10.3889/oamjms.2019.774	31850137	PMC6910805	MED31850137
4525	10.12659/msm.916931	31512681	PMC6754708	MED31512681
4526	10.3892/or.2018.6570	30015978		MED30015978
4527	10.1007/s00455-020-10212-0	33159539		MED33159539
4528	10.1016/j.abb.2020.108666	33160914		MED33160914
4529	10.3390/ani10020326	32092847	PMC7070879	MED32092847
4530	10.3892/ijmm.2019.4333	31545400	PMC6777675	MED31545400
4531	10.1159/000491959	30036869		MED30036869
4532	10.1021/acsami.8b05162	30035528		MED30035528
4533	10.1007/s12012-021-09657-y	34021461	PMC8211584	MED34021461
4534	10.1016/j.biopha.2018.07.024	30119173		MED30119173
4535	10.1016/j.biopha.2018.06.135	29990836		MED29990836
4536	10.1371/journal.pone.0251278	34029342	PMC8143396	MED34029342
4537	10.1097/mpa.0000000000001697	33122529		MED33122529
4538	10.1007/s13205-019-1885-3	31544014	PMC6733938	MED31544014
4539	10.1016/j.biopha.2018.06.127	29990829		MED29990829
4540	10.3892/mmr.2018.9292	30015840		MED30015840
4541	10.1016/j.jclinane.2019.03.005	30851502		MED30851502
4542	10.2147/cmar.s213885	31564972	PMC6730607	MED31564972
4543	10.1038/s41598-019-49122-z	31477792	PMC6718651	MED31477792
4544	10.1177/0300060519870915	31638463	PMC6997787	MED31638463
4545	10.1159/000491718	30007957		MED30007957
4546	10.2147/ott.s213371	31564913	PMC6735657	MED31564913
4547	10.24926/iip.v10i1.1639	34007529	PMC7643701	MED34007529
4548	10.24926/iip.v10i1.1637	34007524	PMC7643696	MED34007524
4549	10.12659/msm.915836	31471964	PMC6738018	MED31471964
4550	10.1039/c9ra05176g	35530477	PMC9071038	MED35530477
4551	10.1039/c9ra03791h	35529622	PMC9071159	MED35529622
4552	10.1016/j.thromres.2020.10.028	33166900		MED33166900
4553	10.1159/000491476	29975932		MED29975932
4554	10.1111/jog.13699	29974567		MED29974567
4555	10.1039/c9ra06282c	35530470	PMC9070771	MED35530470
4556	10.3892/mmr.2018.9295	30015932		MED30015932
4557	10.1038/s41467-021-23242-5	34017000	PMC8138025	MED34017000
4558	10.1007/s00402-018-2995-9	29974215		MED29974215
4559	10.1016/j.actatropica.2018.07.006	30003906		MED30003906
4560	10.2147/ott.s210567	31695410	PMC6717877	MED31695410
4561	10.1038/s41586-019-1511-x	31462771	PMC6728214	MED31462771
4562	10.1002/cbf.3349	29984416		MED29984416
4563	10.1016/j.jclinane.2019.02.012	30776776		MED30776776
4564	10.26355/eurrev_201807_15508	30058693		MED30058693
4565	10.24926/iip.v10i1.1621	34007538	PMC7643710	MED34007538
4566	10.24926/iip.v10i1.1640	34007533	PMC7643705	MED34007533
4567	10.1016/j.jclinane.2019.02.011	30776774		MED30776774
4568	10.1097/md.0000000000017296	31574852	PMC6775387	MED31574852
4569	10.1016/j.neuro.2018.07.006	30017425		MED30017425
4570	10.1159/000491662	29996117		MED29996117
4571	10.1159/000491539	29975944		MED29975944
4572	10.3889/oamjms.2019.778	31850107	PMC6910790	MED31850107
4573	10.24926/iip.v10i1.1647	34007537	PMC7643709	MED34007537
4574	10.24926/iip.v10i1.1622	34007527	PMC7643699	MED34007527
4575	10.1159/000491565	29991025		MED29991025
4576	10.1371/journal.pone.0251471	33984023	PMC8118258	MED33984023
4577	10.1016/j.biopha.2018.06.120	29960169		MED29960169
4578	10.3889/oamjms.2019.776	31850126	PMC6910781	MED31850126
4579	10.1159/000490986	29949788		MED29949788
4580	10.7150/jca.30143	31602275	PMC6775618	MED31602275
4581	10.1080/21691401.2018.1483379	29961392		MED29961392
4582	10.5152/turkjorthod.2019.18054	31565694	PMC6756560	MED31565694
4583	10.1038/s41371-019-0174-2	30745578		MED30745578
4584	10.1016/j.prp.2018.07.001	30006025		MED30006025
4585	10.1038/s41375-020-0924-8	32565543		MED32565543
4586	10.1038/s41559-020-01306-x	33106604		MED33106604
4587	10.7150/ijbs.59019	34131401	PMC8193268	MED34131401
4588	10.1155/2021/9962906	34055278	PMC8133852	MED34055278
4589	10.3892/mmr.2019.10622	31485594	PMC6755168	MED31485594
4590	10.1039/c7cc09921e	29926015		MED29926015
4591	10.3758/s13414-018-1496-9	29520714		MED29520714
4592	10.2147/ott.s216320	31564891	PMC6722457	MED31564891
4593	10.1371/journal.pone.0251232	33989327	PMC8121359	MED33989327
4594	10.1038/s41417-020-00247-8	33110207		MED33110207
4595	10.1186/s12870-019-1948-y	31426752	PMC6701022	MED31426752
4596	10.1371/journal.pone.0249147	33983956	PMC8118294	MED33983956
4597	10.2147/ott.s214881	31695414	PMC6717851	MED31695414
4598	10.1186/s13046-019-1324-7	31462260	PMC6714448	MED31462260
4599	10.1042/bsr20180369	31085716	PMC6712438	MED31085716
4600	10.1016/j.biopha.2018.06.003	29957461		MED29957461
4601	10.1016/j.biopha.2018.06.075	30021347		MED30021347
4602	10.26355/eurrev_201807_15426	30024620		MED30024620
4603	10.1016/j.talanta.2018.04.037	29674082		MED29674082
4604	10.3389/fphar.2019.00936	31551766	PMC6735167	MED31551766
4605	10.24926/iip.v11i1.1662	34017646	PMC8132542	MED34017646
4606	10.1080/15384101.2019.1657338	31438772	PMC6773227	MED31438772
4607	10.1080/15384101.2019.1652037	31438762	PMC6738912	MED31438762
4608	10.1136/gpsych-2018-100040	31552381	PMC6738704	MED31552381
4609	10.1371/journal.pone.0225869	33556062	PMC7870153	MED33556062
4610	10.1016/j.omtn.2019.08.010	31563120	PMC6796755	MED31563120
4611	10.1080/15384101.2019.1648956	31448674	PMC6739050	MED31448674
4612	10.1080/15384101.2019.1646561	31345097	PMC6739048	MED31345097
4613	10.1080/15384101.2019.1652046	31432742	PMC6738910	MED31432742
4614	10.1080/15384101.2019.1656478	31432728	PMC6773246	MED31432728
4615		31497380	PMC6726974	MED31497380
4616	10.1016/j.gene.2018.06.095	29960070		MED29960070
4617	10.1080/15384101.2019.1648958	31411527	PMC6739051	MED31411527
4618	10.1016/j.omtn.2019.08.007	31541797	PMC6796686	MED31541797
4619	10.1080/15384101.2019.1653107	31411515	PMC6773222	MED31411515
4620	10.1002/jcb.27127	29905031		MED29905031
4621	10.1038/s41598-019-48018-2	31409802	PMC6692354	MED31409802
4622	10.1039/c9ra04380b	35530114	PMC9070021	MED35530114
4623	10.1155/2021/9938625	34055277	PMC8112941	MED34055277
4624	10.3892/mmr.2018.9186	29916552		MED29916552
4625	10.1002/jcb.26747	29384222		MED29384222
4626	10.1080/15384101.2019.1652035	31416393	PMC6738913	MED31416393
4627	10.1016/j.cub.2017.07.056	28950092		MED28950092
4628	10.1002/jcb.27065	29904936		MED29904936
4629	10.1371/journal.pone.0254892	34653177	PMC8519468	MED34653177
4630	10.7759/cureus.5346	31602351	PMC6779150	MED31602351
4631	10.1016/j.biopha.2018.05.008	29913408		MED29913408
4632	10.2147/ott.s203724	31616157	PMC6698605	MED31616157
4633	10.3390/pharmaceutics11080412	31412689	PMC6722654	MED31412689
4634	10.1016/j.biopha.2018.05.131	29908494		MED29908494
4635	10.1002/jcb.26910	29893431		MED29893431
4636	10.12659/msm.916116	31404056	PMC6703090	MED31404056
4637	10.1021/acsami.8b05213	29869494		MED29869494
4638	10.2147/dddt.s208458	31496649	PMC6689118	MED31496649
4639	10.1002/jcb.27036	29904942		MED29904942
4640	10.1039/c9ra05039f	35528660	PMC9069939	MED35528660
4641	10.1016/j.neurol.2017.07.002	28838791		MED28838791
4642	10.1039/c9ra01623f	35528642	PMC9069867	MED35528642
4643	10.1590/1414-431x20198525	31411316	PMC6694592	MED31411316
4644	10.1016/j.jclinane.2019.01.034	30690314		MED30690314
4645	10.1103/physrevlett.120.237201	29932703		MED29932703
4646	10.26355/eurrev_201806_15153	29917183		MED29917183
4647	10.1016/j.neulet.2018.05.051	29864453		MED29864453
4648	10.26355/eurrev_201806_15265	29949157		MED29949157
4649	10.26355/eurrev_201806_15253	29949147		MED29949147
4650	10.2147/ijn.s210548	31496686	PMC6689535	MED31496686
4651	10.1186/s13287-019-1301-2	31387619	PMC6683571	MED31387619
4652	10.1186/s13046-019-1332-7	31391063	PMC6686482	MED31391063
4653	10.1007/s00402-018-2969-y	29855684		MED29855684
4654	10.1139/bcb-2018-0047	29874469		MED29874469
4655	10.1186/s13104-019-4501-z	31382978	PMC6683542	MED31382978
4656	10.1080/15384101.2019.1642067	31378124	PMC6738525	MED31378124
4657	10.1080/15384101.2019.1648960	31354024	PMC6739046	MED31354024
4658	10.1002/jcb.27051	29806884		MED29806884
4659	10.2147/cmar.s211651	31496803	PMC6689663	MED31496803
4660	10.1007/s00414-018-1863-z	29882060		MED29882060
4661	10.26355/eurrev_201806_15252	29949146		MED29949146
4662	10.1016/j.scitotenv.2018.05.203	29929284		MED29929284
4663	10.1159/000490136	29843125		MED29843125
4664	10.1016/j.biopha.2018.05.078	29803929		MED29803929
4665	10.1016/j.biopha.2018.05.069	29800915		MED29800915
4666	10.1080/02652048.2018.1485755	29873288		MED29873288
4667	10.3892/mmr.2018.9106	29901177		MED29901177
4668	10.1016/j.biopha.2018.04.181	29852387		MED29852387
4669	10.1039/c9ra01491h	35519458	PMC9067024	MED35519458
4670	10.1080/15384101.2019.1647025	31345099	PMC6738526	MED31345099
4671	10.2147/cmar.s211856	31447585	PMC6682761	MED31447585
4672	10.26355/eurrev_202010_23187	33090381		MED33090381
4673	10.1093/jxb/eraa352	32720982		MED32720982
4674	10.1007/s13311-020-00878-7	32500486	PMC7851215	MED32500486
4675	10.1155/2021/5549842	33986941	PMC8093036	MED33986941
4676	10.1159/000490184	29843128		MED29843128
4677	10.1016/j.pbb.2018.05.015	29807065		MED29807065
4678	10.1016/j.biopha.2018.05.100	29803927		MED29803927
4679	10.3892/mmr.2018.9090	29845206		MED29845206
4680	10.1097/ico.0000000000001635	29794826		MED29794826
4681	10.1039/c9ra01311c	35514492	PMC9067082	MED35514492
4682	10.1042/bsr20191050	31300525	PMC6658721	MED31300525
4683	10.3390/ijms22094305	33919137	PMC8122280	MED33919137
4684	10.3892/mmr.2018.9069	29845293		MED29845293
4685	10.21037/atm.2019.10.113	32055608	PMC6995731	MED32055608
4686	10.2147/rru.s211483	31440484	PMC6664423	MED31440484
4687	10.1016/j.biopha.2018.05.021	29772436		MED29772436
4688	10.1007/s12012-020-09574-6	32361914		MED32361914
4689	10.1371/journal.pone.0248207	33861749	PMC8051766	MED33861749
4690	10.1016/j.biopha.2018.05.042	29787988		MED29787988
4691	10.1016/j.jclinane.2019.01.006	30639941		MED30639941
4692	10.1016/j.biopha.2018.05.012	29768218		MED29768218
4693	10.3390/s19143145	31319556	PMC6679324	MED31319556
4694	10.1016/j.jclinane.2017.05.012	28625436		MED28625436
4695	10.2147/dddt.s201249	31440030	PMC6667681	MED31440030
4696	10.1159/000490141	29843156		MED29843156
4697	10.1038/s41598-021-87523-1	33859222	PMC8050058	MED33859222
4698	10.1007/s00246-018-1902-z	29777280		MED29777280
4699	10.1056/nejmcibr1811991	30650328		MED30650328
4700	10.1016/j.toxlet.2018.05.017	29763685		MED29763685
4701	10.1155/2021/5529981	33986940	PMC8079194	MED33986940
4702	10.3892/etm.2019.7812	31452716	PMC6704539	MED31452716
4703	10.3892/or.2018.6449	29781037		MED29781037
4704	10.1016/j.gene.2018.05.061	29778425		MED29778425
4705	10.1021/acs.biomac.0c00662	32786532		MED32786532
4706	10.1177/0956797617749637	29750598		MED29750598
4707		31396335	PMC6684899	MED31396335
4708	10.1039/c9ra04735b	35518875	PMC9066551	MED35518875
4709	10.3324/haematol.2018.189399	29748445		MED29748445
4710	10.2147/ott.s205853	31410029	PMC6650622	MED31410029
4711	10.1021/acsbiomaterials.8b00249	33405881		MED33405881
4712	10.1039/c9ra01785b	35519460	PMC9066695	MED35519460
4713	10.3892/mmr.2018.9020	29767254		MED29767254
4714	10.1002/jcb.26870	29737538		MED29737538
4715	10.5114/aoms.2019.86798	32542094	PMC7286340	MED32542094
4716	10.1155/2019/3081621	31428469	PMC6681614	MED31428469
4717	10.1073/pnas.1903856116	31332014	PMC6689929	MED31332014
4718	10.1002/jcp.26608	29761857		MED29761857
4719	10.12659/msm.915682	31310599	PMC6652375	MED31310599
4720	10.2174/1381612825666191129164042	31782354		MED31782354
4721	10.1089/ten.tea.2020.0129	32808578		MED32808578
4722	10.1159/000489806	29768255		MED29768255
4723	10.2147/oaem.s199137	31372068	PMC6628156	MED31372068
4724	10.2147/ijn.s202404	31409988	PMC6646051	MED31409988
4725	10.1016/j.micpath.2018.05.002	29730518		MED29730518
4726	10.1007/s00330-018-5434-y	29725831		MED29725831
4727	10.12659/msm.915387	31322140	PMC6637819	MED31322140
4728	10.1016/j.biopha.2018.04.191	29864957		MED29864957
4729	10.1177/0956797618761374	29757701		MED29757701
4730	10.1002/jcb.26914	29737579		MED29737579
4731	10.2147/ndt.s214595	31410006	PMC6645599	MED31410006
4732	10.1371/journal.pone.0248593	33848292	PMC8043409	MED33848292
4733	10.1080/15384101.2019.1635870	31282278	PMC6681776	MED31282278
4734	10.3892/mmr.2018.8979	29749457		MED29749457
4735	10.1007/s00247-018-4130-z	29707739	PMC7080085	MED29707739
4736	10.26355/eurrev_201805_15070	29863256		MED29863256
4737	10.26355/eurrev_201805_15059	29863246		MED29863246
4738	10.1007/s00441-018-2837-7	29717356		MED29717356
4739	10.1039/c8bm00317c	29696285		MED29696285
4740	10.1016/j.jclinane.2018.12.058	30597455		MED30597455
4741	10.20529/ijme.2018.037	30037785		MED30037785
4742	10.1159/000489686	29758550		MED29758550
4743	10.1016/j.biopha.2018.05.013	29758413		MED29758413
4744	10.2147/ott.s198750	31456644	PMC6620705	MED31456644
4745	10.1155/2019/4674190	31379962	PMC6662451	MED31379962
4746	10.1161/circgen.120.002926	32936022		MED32936022
4747	10.1016/j.jclinane.2018.12.026	30579153		MED30579153
4748	10.3892/ol.2019.10561	31404298	PMC6676741	MED31404298
4749	10.1002/jcb.26671	29323740		MED29323740
4750	10.2147/ott.s204715	31371994	PMC6630095	MED31371994
4751	10.1016/j.biortech.2018.05.006	29747100		MED29747100
4752	10.1038/s41598-019-45800-0	31285443	PMC6614394	MED31285443
4753	10.2147/cmar.s197583	31308744	PMC6613355	MED31308744
4754	10.1016/j.biortech.2018.05.003	29747095		MED29747095
4755	10.2147/ott.s203479	31308691	PMC6616302	MED31308691
4756	10.1167/iovs.17-22975	29847634		MED29847634
4757	10.11607/prd.476	29641633		MED29641633
4758	10.2147/ott.s204574	31308689	PMC6613458	MED31308689
4759	10.1002/1873-3468.12720	28640956		MED28640956
4760	10.1002/jcb.26894	29693289		MED29693289
4761	10.2147/ott.s213231	31371979	PMC6626896	MED31371979
4762	10.2147/ott.s213026	31360068	PMC6625606	MED31360068
4763	10.1002/jcb.26859	29693276		MED29693276
4764	10.1039/c9ra03614h	35530618	PMC9069457	MED35530618
4765	10.18063/ijb.v5i2.168	32782982	PMC7415852	MED32782982
4766	10.4103/0019-5154.265814	31516134	PMC6714188	MED31516134
4767	10.1016/j.biopha.2018.04.090	29680739		MED29680739
4768	10.1016/j.biopha.2018.04.051	29679904		MED29679904
4769	10.1093/jb/mvz016	30859186	PMC6607969	MED30859186
4770	10.1016/j.biopha.2018.04.085	29710506		MED29710506
4771	10.1016/j.biopha.2018.04.023	29669300		MED29669300
4772	10.1080/15384101.2019.1635869	31234706	PMC6681783	MED31234706
4773	10.1039/c8an00341f	29687108		MED29687108
4774	10.1039/c8ra10552a	35521312	PMC9066027	MED35521312
4775	10.1016/j.jenvman.2018.04.109	29715637		MED29715637
4776	10.1007/s00276-018-2034-0	29713737		MED29713737
4777	10.2147/ott.s207542	31360066	PMC6625645	MED31360066
4778	10.2147/ott.s201282	31388302	PMC6607985	MED31388302
4779	10.1080/15384101.2019.1632135	31204561	PMC6649599	MED31204561
4780	10.1177/1753193418773256	29720049		MED29720049
4781	10.1016/j.jclinane.2018.12.025	30579154		MED30579154
4782	10.3892/ijmm.2018.3636	29693139		MED29693139
4783	10.1016/j.jclinane.2018.12.003	30553223		MED30553223
4784	10.1039/c9na00214f	36133603	PMC9418055	MED36133603
4785	10.1002/jcb.26854	29693751		MED29693751
4786	10.1371/journal.pone.0247558	33831006	PMC8031453	MED33831006
4787	10.1002/hep.31432	32594528	PMC8360085	MED32594528
4788	10.1038/s41598-019-45946-x	31263152	PMC6603042	MED31263152
4789	10.1002/jcb.26889	29667771		MED29667771
4790	10.1007/s00429-019-01918-5	31267171	PMC6698269	MED31267171
4791	10.1039/c8ra10224d	35521334	PMC9066016	MED35521334
4792	10.1016/j.pharep.2018.01.007	29677525		MED29677525
4793	10.2147/cmar.s198615	31417317	PMC6601050	MED31417317
4794	10.1093/ve/vez043	31649826	PMC6800887	MED31649826
4795	10.1080/15384101.2019.1618120	31095447	PMC6739047	MED31095447
4796	10.3892/mmr.2018.8928	29693130		MED29693130
4797	10.18632/aging.202847	33820868	PMC8064169	MED33820868
4798	10.2147/cmar.s203455	31417312	PMC6600316	MED31417312
4799	10.1371/journal.pone.0218664	31269036	PMC6609013	MED31269036
4800	10.1002/cam4.2350	31250987	PMC6712470	MED31250987
4801	10.1016/j.jclinane.2018.12.004	30553220		MED30553220
4802	10.1155/2021/5570500	33854745	PMC8021466	MED33854745
4803	10.1159/000489365	29705802		MED29705802
4804	10.1016/j.omtn.2019.06.010	31454677	PMC6716066	MED31454677
4805	10.1111/jfbc.13446	32910486		MED32910486
4806	10.1002/jcb.26716	29377269		MED29377269
4807	10.1159/000488821	29669322		MED29669322
4808	10.1016/j.jclinane.2018.11.004	30551010		MED30551010
4809		29718810		MED29718810
4810	10.1155/2021/5553029	33868620	PMC8032528	MED33868620
4811	10.4103/jmh.jmh_135_18	31579194	PMC6767956	MED31579194
4812	10.1097/md.0000000000016373	31305436	PMC6641773	MED31305436
4813	10.1016/j.biopha.2018.04.108	29710511		MED29710511
4814	10.1016/j.joen.2018.02.026	29680721		MED29680721
4815	10.26355/eurrev_202009_22830	32964979		MED32964979
4816	10.26355/eurrev_202009_22823	32964972		MED32964972
4817	10.12659/msm.914242	31219101	PMC6598461	MED31219101
4818	10.1039/c9ra01609k	35519370	PMC9065169	MED35519370
4819	10.2147/ott.s207593	31417280	PMC6592024	MED31417280
4820	10.3892/etm.2019.7713	31363373	PMC6614730	MED31363373
4821	10.3892/ijmm.2019.4257	31257467	PMC6657972	MED31257467
4822	10.1016/j.jclinane.2017.03.056	28802610		MED28802610
4823	10.1038/s41598-019-45325-6	31217515	PMC6584622	MED31217515
4824	10.2147/dddt.s209694	31354246	PMC6590397	MED31354246
4825	10.1016/j.biopsych.2018.02.787	32005321		MED32005321
4826	10.1016/j.envpol.2018.03.106	29649760		MED29649760
4827	10.1371/journal.pone.0247593	33770112	PMC7997035	MED33770112
4828	10.3390/nano9060909	31234583	PMC6630425	MED31234583
4829	10.1016/j.omtn.2019.06.009	31400607	PMC6698928	MED31400607
4830	10.1186/s13046-019-1244-6	31208440	PMC6580799	MED31208440
4831	10.1002/mgg3.757	31207175	PMC6712722	MED31207175
4832	10.1159/000489186	29689553		MED29689553
4833	10.1016/j.biopha.2018.03.142	29710540		MED29710540
4834	10.1371/journal.pone.0248116	33764980	PMC7993826	MED33764980
4835	10.12659/msm.914538	31226101	PMC6599419	MED31226101
4836	10.1039/d0tb01373k	32812996		MED32812996
4837	10.1042/bsr20182214	31138758	PMC6591566	MED31138758
